año,corporacion,lugar,votacion,localidad,longitud,latitud,geometry,upz
2011,ALCALDIA,ESTRELLA DEL SUR,457,CIUDAD BOLIVAR,-74.14255463799998,4.54309905100007,POINT (-74.14255463799998 4.54309905100007),EL TESORO
2011,ALCALDIA,GALICIA,654,CIUDAD BOLIVAR,-74.17067691899996,4.590999912000029,POINT (-74.17067691899996 4.590999912000029),ISMAEL PERDOMO
2011,ALCALDIA,ISMAEL PERDOMO,2000,CIUDAD BOLIVAR,-74.16541520099997,4.587222700000041,POINT (-74.16541520099997 4.587222700000041),ISMAEL PERDOMO
2011,ALCALDIA,JERUSALEN (EL TANQUE),769,CIUDAD BOLIVAR,-74.16542993299998,4.571907094000039,POINT (-74.16542993299998 4.571907094000039),JERUSALEM
2011,ALCALDIA,JUAN PABLO II,475,CIUDAD BOLIVAR,-74.14786307699995,4.555261993000045,POINT (-74.14786307699995 4.555261993000045),LUCERO
2011,ALCALDIA,LA ACACIA,918,CIUDAD BOLIVAR,-74.14226652099995,4.560672141000055,POINT (-74.14226652099995 4.560672141000055),SAN FRANCISCO
2011,ALCALDIA,LA ESTANCIA,1063,CIUDAD BOLIVAR,-74.17636492499997,4.593077627000071,POINT (-74.17636492499997 4.593077627000071),ISMAEL PERDOMO
2011,ALCALDIA,LUCERO DEL SUR,948,CIUDAD BOLIVAR,-74.13841960299999,4.550661156000047,POINT (-74.13841960299999 4.550661156000047),LUCERO
2011,ALCALDIA,LUCERO MEDIO,426,CIUDAD BOLIVAR,-74.14561460299996,4.549026850000075,POINT (-74.14561460299996 4.549026850000075),LUCERO
2011,ALCALDIA,MADELENA,659,CIUDAD BOLIVAR,-74.15838841199997,4.586369214000058,POINT (-74.15838841199997 4.586369214000058),ARBORIZADORA
2011,ALCALDIA,MANUELA BELTRAN,450,CIUDAD BOLIVAR,-74.15747735099995,4.57256518600002,POINT (-74.15747735099995 4.57256518600002),JERUSALEM
2011,ALCALDIA,MEISSEN,273,CIUDAD BOLIVAR,-74.13563345799997,4.556714753000051,POINT (-74.13563345799997 4.556714753000051),LUCERO
2011,ALCALDIA,MEXICO,611,CIUDAD BOLIVAR,-74.13659954999997,4.555005582000035,POINT (-74.13659954999997 4.555005582000035),LUCERO
2011,ALCALDIA,MOCHUELO ALTO,69,CIUDAD BOLIVAR,-74.14828891199994,4.488795608000032,POINT (-74.14828891199994 4.488795608000032),
2011,ALCALDIA,MOCHUELO BAJO,108,CIUDAD BOLIVAR,-74.15202863899998,4.510414233000063,POINT (-74.15202863899998 4.510414233000063),
2011,ALCALDIA,NUEVA ARGENTINA,221,CIUDAD BOLIVAR,-74.16226333099996,4.573266183000044,POINT (-74.16226333099996 4.573266183000044),JERUSALEM
2011,ALCALDIA,PASQUILLA,56,CIUDAD BOLIVAR,-74.15583652,4.448451586000033,POINT (-74.15583652 4.448451586000033),
2011,ALCALDIA,POTOSI (LA LAGUNA),352,CIUDAD BOLIVAR,-74.16954199599996,4.570871196000041,POINT (-74.16954199599996 4.570871196000041),JERUSALEM
2011,ALCALDIA,SAN FRANCISCO,1735,CIUDAD BOLIVAR,-74.14905784799998,4.563622939000027,POINT (-74.14905784799998 4.563622939000027),SAN FRANCISCO
2011,ALCALDIA,CARVAJAL II,353,CIUDAD BOLIVAR,-74.14493207799995,4.537077279000073,POINT (-74.14493207799995 4.537077279000073),EL TESORO
2011,ALCALDIA,LA YE SANTA ROSA,8,CIUDAD BOLIVAR,-74.16104312099998,4.39716816300006,POINT (-74.16104312099998 4.39716816300006),
2011,ALCALDIA,SANTO DOMINGO,462,CIUDAD BOLIVAR,-74.17893964099994,4.578844444000026,POINT (-74.17893964099994 4.578844444000026),ISMAEL PERDOMO
2011,ALCALDIA,SIERRA MORENA,961,CIUDAD BOLIVAR,-74.16562389799998,4.577678521000053,POINT (-74.16562389799998 4.577678521000053),ISMAEL PERDOMO
2011,ALCALDIA,SOTAVENTO,638,CIUDAD BOLIVAR,-74.13939966599997,4.544400308000036,POINT (-74.13939966599997 4.544400308000036),EL TESORO
2011,ALCALDIA,VEREDA QUIBA,63,CIUDAD BOLIVAR,-74.16620634799995,4.52830381800004,POINT (-74.16620634799995 4.52830381800004),
2011,ALCALDIA,VILLA GLORIA SUR,207,CIUDAD BOLIVAR,-74.15275059699997,4.553459471000053,POINT (-74.15275059699997 4.553459471000053),LUCERO
2011,ALCALDIA,VISTAHERMOSA,856,CIUDAD BOLIVAR,-74.14905681699997,4.54710188100006,POINT (-74.14905681699997 4.54710188100006),LUCERO
2011,ALCALDIA,BETANIA,11,SUMAPAZ,-74.14625838299997,4.21789529800003,POINT (-74.14625838299997 4.21789529800003),
2011,ALCALDIA,LA UNION,1,SUMAPAZ,-74.36349309199994,3.98574147100004,POINT (-74.36349309199994 3.98574147100004),
2011,ALCALDIA,NAZARETH,13,SUMAPAZ,-74.14727385499998,4.17263028900004,POINT (-74.14727385499998 4.17263028900004),
2011,ALCALDIA,CARVAJAL II SECTOR,404,TEUSAQUILLO,-74.08994026099998,4.630369649000045,POINT (-74.08994026099998 4.630369649000045),QUINTA PAREDES
2011,ALCALDIA,ANTIGUO COUNTRY PLAZOLETA CARULLA,280,CHAPINERO,-74.07001943899996,4.59294339500002,POINT (-74.07001943899996 4.59294339500002),LA CANDELARIA
2011,ALCALDIA,CEDRO GOLF,365,USAQUEN,-74.02642592299998,4.725494393000076,POINT (-74.02642592299998 4.725494393000076),LOS CEDROS
2011,ALCALDIA,COVIVIENDA DEL SUR ORIENTE,696,RAFAEL URIBE URIBE,-74.11013651099995,4.54753987600003,POINT (-74.11013651099995 4.54753987600003),DIANA TURBAY
2011,ALCALDIA,EGIPTO,595,LA CANDELARIA,-74.07001943899996,4.59294339500002,POINT (-74.07001943899996 4.59294339500002),LA CANDELARIA
2011,ALCALDIA,SAN BENITO ABAD,717,TUNJUELITO,-74.13704436299997,4.56659538100007,POINT (-74.13704436299997 4.56659538100007),TUNJUELITO
2011,ALCALDIA,SAN JOAQUIN DEL VATICANO,353,CIUDAD BOLIVAR,-74.14493207799995,4.537077279000073,POINT (-74.14493207799995 4.537077279000073),EL TESORO
2011,ALCALDIA,CASABLANCA 32,1388,KENNEDY,-74.16793260399999,4.618398016000071,POINT (-74.16793260399999 4.618398016000071),KENNEDY CENTRAL
2011,ALCALDIA,CASABLANCA SUBA,401,SUBA,-74.0722159,4.7458817,POINT (-74.0722159 4.7458817),CASA BLANCA SUBA
2014,SENADO,PUESTO CENSO(FERIA EXPOSICION),838,NACIONAL,-74.08994026099998,4.630369649000045,POINT (-74.08994026099998 4.630369649000045),QUINTA PAREDES
2014,SENADO,ALTOS DE SAN ISIDRO,9,USAQUEN,-74.0244897,4.6696769,POINT (-74.0244897 4.6696769),SAN ISIDRO - PATIOS
2014,SENADO,BARRANCAS,148,USAQUEN,-74.0269239,4.7352201,POINT (-74.0269239 4.7352201),SAN CRISTOBAL NORTE
2014,SENADO,BUENAVISTA,20,USAQUEN,-74.02579167099998,4.766856689000065,POINT (-74.02579167099998 4.766856689000065),VERBENAL
2014,SENADO,CANAIMA,50,USAQUEN,-74.04098847999995,4.772747019000064,POINT (-74.04098847999995 4.772747019000064),PASEO DE LOS LIBERTADORES
2014,SENADO,LOS CEDRITOS,470,USAQUEN,-74.0455034,4.7242924,POINT (-74.0455034 4.7242924),LOS CEDROS
2014,SENADO,CEDRITOS II SECTOR,715,USAQUEN,-74.03989464361008,4.725161840959483,POINT (-74.03989464361008 4.725161840959483),LOS CEDROS
2014,SENADO,CARVAJAL II SECTOR,61,KENNEDY,-74.02642592299998,4.725494393000076,POINT (-74.02642592299998 4.725494393000076),LOS CEDROS
2014,SENADO,CONTADOR,789,USAQUEN,-74.0480373,4.7116123,POINT (-74.0480373 4.7116123),COUNTRY CLUB
2014,SENADO,EL VERBENAL II SECTOR,163,USAQUEN,-74.0375706,4.7641288,POINT (-74.0375706 4.7641288),VERBENAL
2014,SENADO,LA CITA,306,USAQUEN,-74.0227166,4.7449208,POINT (-74.0227166 4.7449208),LA URIBE
2014,SENADO,LA URIBE,175,USAQUEN,-74.0450134,4.7523999,POINT (-74.0450134 4.7523999),LA URIBE
2014,SENADO,LAS MARGARITAS,1170,USAQUEN,-74.0470339940858,4.73247890295971,POINT (-74.0470339940858 4.73247890295971),LOS CEDROS
2014,SENADO,LAS ORQUIDEAS,192,USAQUEN,-74.04022487333644,4.742062972948161,POINT (-74.04022487333644 4.742062972948161),TOBERIN
2014,SENADO,LIJACA,74,USAQUEN,-74.02799443399994,4.765537425000048,POINT (-74.02799443399994 4.765537425000048),VERBENAL
2014,SENADO,SALÓN COMUNAL SAN ANTONIO,128,USAQUEN,-74.0321796349869,4.76460865457396,POINT (-74.0321796349869 4.76460865457396),VERBENAL
2014,SENADO,SANTA ANA ORIENTAL,544,USAQUEN,-74.0320003446318,4.686688896535118,POINT (-74.0320003446318 4.686688896535118),USAQUEN
2014,SENADO,SANTA BARBARA OCCIDENTAL,525,USAQUEN,-74.0494267,4.7008515,POINT (-74.0494267 4.7008515),SANTA BARBARA
2014,SENADO,SANTA BARBARA ORIENTAL,295,USAQUEN,-74.030432,4.6981675,POINT (-74.030432 4.6981675),USAQUEN
2014,SENADO,SANTA PAULA,392,USAQUEN,-74.04258361999996,4.690482880000047,POINT (-74.04258361999996 4.690482880000047),SANTA BARBARA
2014,SENADO,CENTRO COMERCIAL UNICENTRO,1730,USAQUEN,-74.04262499899994,4.702378772000031,POINT (-74.04262499899994 4.702378772000031),SANTA BARBARA
2014,SENADO,USAQUÉN,600,USAQUEN,-74.03094040199994,4.695968200000038,POINT (-74.03094040199994 4.695968200000038),USAQUEN
2014,SENADO,AVENIDA CHILE,192,CHAPINERO,-74.059637,4.6576875,POINT (-74.059637 4.6576875),CHICO LAGO
2014,SENADO,CHICO 97,588,CHAPINERO,-74.04965463599996,4.685075567000069,POINT (-74.04965463599996 4.685075567000069),CHICO LAGO
2014,SENADO,CHICO NORTE,481,CHAPINERO,-74.04965463599996,4.685075567000069,POINT (-74.04965463599996 4.685075567000069),CHICO LAGO
2014,SENADO,CHICO RESERVADO,405,CHAPINERO,-74.04422465799996,4.679733713000076,POINT (-74.04422465799996 4.679733713000076),EL REFUGIO
2014,SENADO,COLEGIO SIMON RODRIGUEZ SEDE A,158,CHAPINERO,-74.06109617699997,4.654052440000044,POINT (-74.06109617699997 4.654052440000044),CHICO LAGO
2014,SENADO,EL NOGAL,352,CHAPINERO,-74.0535638,4.6603208,POINT (-74.0535638 4.6603208),EL REFUGIO
2014,SENADO,GRANADA,47,CHAPINERO,-74.0542202,4.6477537,POINT (-74.0542202 4.6477537),PARDO RUBIO
2014,SENADO,SAN LUIS,24,CHAPINERO,-74.06726194899994,4.64830091400006,POINT (-74.06726194899994 4.64830091400006),GALERIAS
2014,SENADO,SENA CALLE 52,123,CHAPINERO,-74.06288077299996,4.65175626000007,POINT (-74.06288077299996 4.65175626000007),CHAPINERO
2014,SENADO,SENA CALLE 52,78,CHAPINERO,-74.06288077299996,4.65175626000007,POINT (-74.06288077299996 4.65175626000007),CHAPINERO
2014,SENADO,UNIVERSIDAD DISTRITAL,94,CHAPINERO,-74.06579504799998,4.62818951600002,POINT (-74.06579504799998 4.62818951600002),CHAPINERO
2014,SENADO,UNIVERSIDAD KONRAD LORENZ,307,CHAPINERO,-74.06145695999999,4.64841756200002,POINT (-74.06145695999999 4.64841756200002),CHAPINERO
2014,SENADO,UNIVERSIDAD PILOTO,133,CHAPINERO,-74.06547382099996,4.632772357000022,POINT (-74.06547382099996 4.632772357000022),CHAPINERO
2014,SENADO,UNIVERSIDAD SERGIO ARBOLEDA,97,CHAPINERO,-74.05979578899996,4.660894645000042,POINT (-74.05979578899996 4.660894645000042),CHICO LAGO
2014,SENADO,BIBLIOTECA DIST.ANTONIO NARIÑO,30,CHAPINERO,-74.07827843555914,4.604774932009518,POINT (-74.07827843555914 4.604774932009518),LAS NIEVES
2014,SENADO,CAMILO TORRES,51,SANTA FE,-74.06658511799998,4.620288446000075,POINT (-74.06658511799998 4.620288446000075),SAGRADO CORAZON
2014,SENADO,CENTRO ORIENTE,15,SANTA FE,-74.07394485299994,4.589504470000065,POINT (-74.07394485299994 4.589504470000065),LOURDES
2014,SENADO,EL CONSUELO,25,SANTA FE,-74.07114749899995,4.580839076000075,POINT (-74.07114749899995 4.580839076000075),LOURDES
2014,SENADO,EL VERJON,1,SANTA FE,-74.02245577399998,4.605824588000075,POINT (-74.02245577399998 4.605824588000075),
2014,SENADO,GIRARDOT,2,SANTA FE,-74.07299620499998,4.587580039000045,POINT (-74.07299620499998 4.587580039000045),LOURDES
2014,SENADO,LA PERSEVERANCIA,35,SANTA FE,-74.06450466499996,4.617777998000065,POINT (-74.06450466499996 4.617777998000065),LA MACARENA
2014,SENADO,LAS AGUAS,20,SANTA FE,-74.06592860099994,4.604145636000055,POINT (-74.06592860099994 4.604145636000055),LA MACARENA
2014,SENADO,LAS CRUCES,46,SANTA FE,-74.08225487599998,4.592220084000076,POINT (-74.08225487599998 4.592220084000076),LAS CRUCES
2014,SENADO,LAS NIEVES,51,SANTA FE,-74.06913089899996,4.605013588000077,POINT (-74.06913089899996 4.605013588000077),LAS NIEVES
2014,SENADO,LOS LACHES,15,SANTA FE,-74.06663596699997,4.587465473000066,POINT (-74.06663596699997 4.587465473000066),LOURDES
2014,SENADO,MEDICINA LEGAL,13,SANTA FE,-74.08290337699998,4.597536173000037,POINT (-74.08290337699998 4.597536173000037),LAS NIEVES
2014,SENADO,PARQUE SANTANDER,67,SANTA FE,-74.0725651,4.6020053,POINT (-74.0725651 4.6020053),LAS NIEVES
2014,SENADO,POLICARPA SALAVARRIETA,60,SANTA FE,-74.06780815299999,4.614912219000075,POINT (-74.06780815299999 4.614912219000075),SAGRADO CORAZON
2014,SENADO,SAN BERNARDO,28,SANTA FE,-74.08471557899998,4.593608135000068,POINT (-74.08471557899998 4.593608135000068),LAS CRUCES
2014,SENADO,20 DE JULIO SEDE B,124,SANTA FE,-74.09452945499999,4.571464270000035,POINT (-74.09452945499999 4.571464270000035),20 DE JULIO
2014,SENADO,ALTAMIRA,47,SAN CRISTOBAL,-74.08484396199998,4.545385692000025,POINT (-74.08484396199998 4.545385692000025),LA GLORIA
2014,SENADO,ARBOLEDA SUR,57,SAN CRISTOBAL,-74.09111476899994,4.579195660000039,POINT (-74.09111476899994 4.579195660000039),SOSIEGO
2014,SENADO,CASABLANCA 32,146,KENNEDY,-74.16793260399999,4.618398016000071,POINT (-74.16793260399999 4.618398016000071),KENNEDY CENTRAL
2014,SENADO,BELLO HORIZONTE,54,SAN CRISTOBAL,-74.09247453299997,4.559956495000051,POINT (-74.09247453299997 4.559956495000051),20 DE JULIO
2014,SENADO,CANADA GUIRA,6,SAN CRISTOBAL,-74.09879301299998,4.544384960000059,POINT (-74.09879301299998 4.544384960000059),LOS LIBERTADORES
2014,SENADO,EL QUINDIO,11,SAN CRISTOBAL,-74.08281201799997,4.537394023000047,POINT (-74.08281201799997 4.537394023000047),LA GLORIA
2014,SENADO,GUACAMAYAS II SECTOR,25,SAN CRISTOBAL,-74.10002307994216,4.559268276283567,POINT (-74.10002307994216 4.559268276283567),LA GLORIA
2014,SENADO,JUAN REY,7,SAN CRISTOBAL,-74.08995580399994,4.522433833000036,POINT (-74.08995580399994 4.522433833000036),LOS LIBERTADORES
2014,SENADO,LA GLORIA,44,SAN CRISTOBAL,-74.08928989799995,4.541038678000064,POINT (-74.08928989799995 4.541038678000064),LOS LIBERTADORES
2014,SENADO,ESCUELA LA VICTORIA B,89,SAN CRISTOBAL,-74.09391079499994,4.554348808000043,POINT (-74.09391079499994 4.554348808000043),LA GLORIA
2014,SENADO,LAS BRISAS,14,SAN CRISTOBAL,-74.08007909299994,4.57683851500002,POINT (-74.08007909299994 4.57683851500002),SOSIEGO
2014,SENADO,LAS MERCEDES,45,SAN CRISTOBAL,-74.08081979099995,4.569269680000048,POINT (-74.08081979099995 4.569269680000048),SAN BLAS
2014,SENADO,LOS LIBERTADORES,22,SAN CRISTOBAL,-74.09086297499994,4.534402597000053,POINT (-74.09086297499994 4.534402597000053),LOS LIBERTADORES
2014,SENADO,MONTEBELLO,50,SAN CRISTOBAL,-74.08799157699997,4.56674681800007,POINT (-74.08799157699997 4.56674681800007),20 DE JULIO
2014,SENADO,PRIMERA DE MAYO,38,SAN CRISTOBAL,-74.09008012099997,4.574318484000059,POINT (-74.09008012099997 4.574318484000059),SOSIEGO
2014,SENADO,RAMAJAL,26,SAN CRISTOBAL,-74.08363441199998,4.562173595000047,POINT (-74.08363441199998 4.562173595000047),SAN BLAS
2014,SENADO,REPUBLICA DEL CANADA,17,SAN CRISTOBAL,-74.08732730199995,4.53577178300003,POINT (-74.08732730199995 4.53577178300003),LOS LIBERTADORES
2014,SENADO,SAN BLAS,68,SAN CRISTOBAL,-74.08486411199993,4.571123991000036,POINT (-74.08486411199993 4.571123991000036),SOSIEGO
2014,SENADO,SAN CRISTOBAL,68,SAN CRISTOBAL,-74.0944791,4.568535,POINT (-74.0944791 4.568535),20 DE JULIO
2014,SENADO,SAN ISIDRO,42,SAN CRISTOBAL,-74.10093586299996,4.565904587000034,POINT (-74.10093586299996 4.565904587000034),20 DE JULIO
2014,SENADO,SAN MARTIN DE LOBA SUR,30,SAN CRISTOBAL,-74.09566884599997,4.552086761000055,POINT (-74.09566884599997 4.552086761000055),LA GLORIA
2014,SENADO,SAN PEDRO SUR ORIENTAL,16,SAN CRISTOBAL,-74.08717515099994,4.564504542000066,POINT (-74.08717515099994 4.564504542000066),20 DE JULIO
2014,SENADO,SANTA ANA SUR,65,SAN CRISTOBAL,-74.08415687399997,4.577041486000041,POINT (-74.08415687399997 4.577041486000041),SOSIEGO
2014,SENADO,SOSIEGO,36,SAN CRISTOBAL,-74.09301011799994,4.576361586000075,POINT (-74.09301011799994 4.576361586000075),SOSIEGO
2014,SENADO,VILLA DE LOS ALPES,49,SAN CRISTOBAL,-74.09844988499998,4.561453494000034,POINT (-74.09844988499998 4.561453494000034),20 DE JULIO
2014,SENADO,VILLA DEL CERRO,20,SAN CRISTOBAL,-74.09562216299997,4.544188748000067,POINT (-74.09562216299997 4.544188748000067),LOS LIBERTADORES
2014,SENADO,ALMIRANTE PADILLA,69,USME,-74.11190314099997,4.512266250000039,POINT (-74.11190314099997 4.512266250000039),GRAN YOMASA
2014,SENADO,EL BOSQUE,18,USME,-74.10311553799994,4.506018318000031,POINT (-74.10311553799994 4.506018318000031),GRAN YOMASA
2014,SENADO,EL DANUBIO AZUL,14,USME,-74.11502143899997,4.537765720000039,POINT (-74.11502143899997 4.537765720000039),DANUBIO
2014,SENADO,EL DESTINO,1,USME,-74.13895919099997,4.408202995000067,POINT (-74.13895919099997 4.408202995000067),
2014,SENADO,EL HATO,3,USME,-74.17951987699996,4.36958887000003,POINT (-74.17951987699996 4.36958887000003),
2014,SENADO,EL VIRREY,30,USME,-74.11179901,4.50250233600002,POINT (-74.11179901 4.50250233600002),COMUNEROS
2014,SENADO,JUAN JOSE RONDON,5,USME,-74.09119911599998,4.503719568000065,POINT (-74.09119911599998 4.503719568000065),LA FLORA
2014,SENADO,LA AURORA,64,USME,-74.12113946399995,4.521681535000027,POINT (-74.12113946399995 4.521681535000027),GRAN YOMASA
2014,SENADO,LA FISCALA,23,USME,-74.11172754099994,4.533770827000069,POINT (-74.11172754099994 4.533770827000069),DANUBIO
2014,SENADO,LA FLORA,17,USME,-74.09120984199996,4.513289875000055,POINT (-74.09120984199996 4.513289875000055),LA FLORA
2014,SENADO,LA FORTALEZA,17,USME,-74.11916043499997,4.517830869000022,POINT (-74.11916043499997 4.517830869000022),GRAN YOMASA
2014,SENADO,LOS COMUNEROS,30,USME,-74.10874844399996,4.498587950000058,POINT (-74.10874844399996 4.498587950000058),COMUNEROS
2014,SENADO,MARICHUELA,66,USME,-74.11698187599995,4.512414104000072,POINT (-74.11698187599995 4.512414104000072),GRAN YOMASA
2014,SENADO,MONTEBLANCO,24,USME,-74.11504819099997,4.49678054900005,POINT (-74.11504819099997 4.49678054900005),COMUNEROS
2014,SENADO,SANTA LIBRADA,56,USME,-74.11594454099998,4.519357661000072,POINT (-74.11594454099998 4.519357661000072),GRAN YOMASA
2014,SENADO,SANTA MARTA,17,USME,-74.11562807999996,4.525273169000059,POINT (-74.11562807999996 4.525273169000059),GRAN YOMASA
2014,SENADO,USME,24,USME,-74.12153515999995,4.472581938000076,POINT (-74.12153515999995 4.472581938000076),CIUDAD USME
2014,SENADO,USMINIA,27,USME,-74.11448729499995,4.495438658000069,POINT (-74.11448729499995 4.495438658000069),COMUNEROS
2014,SENADO,VALLES DE CAFAM,12,USME,-74.11805941599994,4.507653595000022,POINT (-74.11805941599994 4.507653595000022),COMUNEROS
2014,SENADO,VILLA HERMOSA,23,USME,-74.10232047799997,4.493986247000066,POINT (-74.10232047799997 4.493986247000066),ALFONSO LOPEZ
2014,SENADO,ABRAHAM LINCOLN,22,TUNJUELITO,-74.12380751399996,4.555324423000059,POINT (-74.12380751399996 4.555324423000059),TUNJUELITO
2014,SENADO,"EL CARMEN SUR ""A""",70,TUNJUELITO,-74.13231081699996,4.582996852000065,POINT (-74.13231081699996 4.582996852000065),VENECIA
2014,SENADO,"EL TUNAL ""A""",145,TUNJUELITO,-74.13192148,4.575923139000054,POINT (-74.13192148 4.575923139000054),VENECIA
2014,SENADO,"FATIMA ""A""",99,TUNJUELITO,-74.13798926899995,4.585521978000031,POINT (-74.13798926899995 4.585521978000031),VENECIA
2014,SENADO,ISLA DEL SOL,27,TUNJUELITO,-74.15250680099996,4.589211385000056,POINT (-74.15250680099996 4.589211385000056),VENECIA
2014,SENADO,"NUEVO MUZU  ""A""",73,TUNJUELITO,-74.14759957699994,4.586123155000053,POINT (-74.14759957699994 4.586123155000053),VENECIA
2014,SENADO,SAN CARLOS,70,TUNJUELITO,-74.12815740499997,4.569460392000053,POINT (-74.12815740499997 4.569460392000053),TUNJUELITO
2014,SENADO,SAN VICENTE FERRER,62,TUNJUELITO,-74.13827658499997,4.577185763000045,POINT (-74.13827658499997 4.577185763000045),VENECIA
2014,SENADO,TUNJUELITO A,63,TUNJUELITO,-74.12478150499999,4.559472671000037,POINT (-74.12478150499999 4.559472671000037),TUNJUELITO
2014,SENADO,VENECIA A,90,TUNJUELITO,-74.14358300899994,4.59223242500002,POINT (-74.14358300899994 4.59223242500002),VENECIA
2014,SENADO,VENECIA A,27,TUNJUELITO,-74.14358300899994,4.59223242500002,POINT (-74.14358300899994 4.59223242500002),VENECIA
2014,SENADO,ATALAYAS,6,BOSA,-74.19283751099994,4.629344928000023,POINT (-74.19283751099994 4.629344928000023),BOSA OCCIDENTAL
2014,SENADO,BOSA,137,BOSA,-74.18578013099994,4.611585041000069,POINT (-74.18578013099994 4.611585041000069),BOSA CENTRAL
2014,SENADO,BOSANOVA,52,BOSA,-74.188373,4.622721,POINT (-74.188373 4.622721),BOSA OCCIDENTAL
2014,SENADO,BRASILIA,47,USME,-74.11643953199996,4.51760874100006,POINT (-74.11643953199996 4.51760874100006),GRAN YOMASA
2014,SENADO,CARLOS ALBAN,86,BOSA,-74.19756533399999,4.605714728000066,POINT (-74.19756533399999 4.605714728000066),BOSA CENTRAL
2014,SENADO,CARLOS PIZARRO LEON GOMEZ,15,BOSA,-74.20486502199998,4.635605660000067,POINT (-74.20486502199998 4.635605660000067),TINTAL SUR
2014,SENADO,CIUDADELA EL PORVENIR,11,BOSA,-74.18721154599996,4.64082972600005,POINT (-74.18721154599996 4.64082972600005),EL PORVENIR
2014,SENADO,EL CORZO,5,BOSA,-74.10815091790761,4.708170076304054,POINT (-74.10815091790761 4.708170076304054),MINUTO DE DIOS
2014,SENADO,EL PORVENIR,44,BOSA,-74.18362205699998,4.635898909000048,POINT (-74.18362205699998 4.635898909000048),EL PORVENIR
2014,SENADO,EL RECREO,58,BOSA,-74.20148261099996,4.627533565000022,POINT (-74.20148261099996 4.627533565000022),TINTAL SUR
2014,SENADO,FE Y ALEGRIA SAN IGNACIO,4,BOSA,-74.18978479999998,4.633343233000062,POINT (-74.18978479999998 4.633343233000062),EL PORVENIR
2014,SENADO,FRANCISCO DE PAULA SANTANDER,6,BOSA,-74.18477973799997,4.610871700000075,POINT (-74.18477973799997 4.610871700000075),BOSA CENTRAL
2014,SENADO,ISLANDIA,10,BOSA,-74.20035773099994,4.616162771000063,POINT (-74.20035773099994 4.616162771000063),BOSA CENTRAL
2014,SENADO,JIMENEZ DE QUESADA,29,BOSA,-74.18843550999998,4.606190850000075,POINT (-74.18843550999998 4.606190850000075),BOSA CENTRAL
2014,SENADO,JOSE ANTONIO GALAN,77,BOSA,-74.17896635799997,4.606142614000021,POINT (-74.17896635799997 4.606142614000021),BOSA CENTRAL
2014,SENADO,LA AMISTAD,75,BOSA,-74.14812764599998,4.623422550000043,POINT (-74.14812764599998 4.623422550000043),KENNEDY CENTRAL
2014,SENADO,LA ESPERANZA,27,BOSA,-74.20536969899996,4.609695983000051,POINT (-74.20536969899996 4.609695983000051),BOSA CENTRAL
2014,SENADO,LA ESTACION,110,BOSA,-74.18081058199994,4.60111936100003,POINT (-74.18081058199994 4.60111936100003),BOSA CENTRAL
2014,SENADO,LA LIBERTAD,103,BOSA,-74.19449057699995,4.625125380000043,POINT (-74.19449057699995 4.625125380000043),BOSA OCCIDENTAL
2014,SENADO,LAURELES,48,BOSA,-74.20015505899994,4.609059013000035,POINT (-74.20015505899994 4.609059013000035),BOSA CENTRAL
2014,SENADO,NUEVO CHILE,60,BOSA,-74.16626320399996,4.603305502000069,POINT (-74.16626320399996 4.603305502000069),APOGEO
2014,SENADO,PABLO DE TARSO,10,BOSA,-74.18698567899997,4.603976958000032,POINT (-74.18698567899997 4.603976958000032),BOSA CENTRAL
